NAME_2,education_index,health_index,publictransport_index,shop_index,green_index,composite_index,rank_composite
La-Nkwantanang-Madina,41.943628513988095,53.90804520144255,28.29605857058477,25.316562942906977,54.273200659033805,44.18132180513189,19
Ledzokuku,49.519868913473694,55.05596449214156,34.55869235577161,27.860688207451368,57.91552251211293,49.00490511870019,11
Ningo-Prampram,6.04058626003706,8.566954256393112,0.5080432257646783,1.1588045103606814,17.562837899965643,6.194608602400661,170
Okaikwei North,51.60788760171751,58.16445640135151,54.34390902386769,29.472521208169606,64.34070712306512,56.34038786543761,6
Shai Osudoku,5.142215141321316,6.142796319482846,2.4411367681590774,0.9978651083556852,4.154475481757683,3.7473446094909426,211
Tema,46.349445585201366,45.822708287690034,42.46905967775889,25.98840592417439,72.3601132787024,49.84998865311359,10
Tema West,40.66124360258487,58.73585439722089,23.79770664522011,26.50738441125297,54.21317720224103,44.247100468848686,18
Weija Gbawe,33.715377019018675,44.48726585400687,15.803452978306574,25.208996715650983,36.27686597998295,34.46581305489587,33
Bunkpurugu Nakpanduri,0.8320134207425082,0.4365143217454371,0.2966373332143248,0.9166007746885578,8.396625849420857,1.6862958306486646,238
Chereponi,2.94261885462122,0.1743719313365051,0.0,2.579276363499344,0.0855526161625522,1.2517313093275957,245
East Mamprusi,8.033848827520398,10.417790570165314,3.0462122811273704,2.059908104348166,3.7655743531181294,5.742902292501523,180
Mamprugu Moagduri,3.4983493674453636,1.1028304154525284,0.0663843918361955,0.0918344300783577,3.0225848704482026,1.2603237504674984,244
West Mamprusi,15.043349217882245,6.521439435755869,5.620135256838611,0.1904650215666156,6.121048430298632,6.861923133100476,154
Yunyoo-Nasuan,0.1137537754066685,1.071824611518191,0.3058475070593309,0.8872849992445965,4.9964894237574775,1.1152507614996687,248
Gushegu,11.736762031138031,6.444912501569608,0.0880502262404092,0.566962926961908,0.3393738393930222,4.001867668619828,205
Karaga,6.111477998809329,9.043101630176324,0.102787883833382,4.3433699292862356,13.647067598233894,6.619004010118639,161
Kpandai,11.758361251212929,9.243407824646104,0.4729537716443178,3.196646188099054,8.409652069595772,6.824047401345472,156
Kumbungu,1.1907142862005202,1.4938723522491255,0.1662804682226215,0.4858938198039297,2.2118750745328533,0.8459930357764239,251
Mion,5.905233668198987,1.7431336630565546,0.4187239377452228,0.3274515298771895,0.5668769294023663,1.710265793016478,236
Nanton,2.9983249290679757,3.435586154042532,0.5513172715917944,0.6739585319822228,9.834551741711175,3.0315678999569022,219
Nanumba North,4.171488322403794,2.2882412790645956,1.2869351614814564,0.2612040789351744,2.8115601634654244,1.9760485876697862,232
Nanumba South,12.482634479398454,3.384427040180965,1.046357598146898,0.394762341976921,9.99506130678954,5.210713181127614,189
Saboba,15.19438579857258,7.228759489221242,0.2185892424283809,0.9930641460089296,6.4064947882396694,6.079465605202844,174
Sagnerigu,42.53099295491764,40.00850644309559,11.096659376924803,26.193646834681523,41.066745524607704,35.453631201977245,30
Savelugu,23.011596705640123,9.776791982328705,0.1279118787973954,4.4772994854139485,3.1442204277193353,8.970628411813726,121
Tamale,27.5577989524227,24.09553397670792,5.4332876183629,8.997736294423902,18.14376213297342,18.161374374831134,59
Tatale Sanguli,2.5903613132805403,0.8487652122632701,0.097715969549646,1.0305845069974635,1.7912611388958375,1.1142695117720651,249
Tolon,4.176783694631365,2.229163402801277,0.592562924566399,0.9035499926478332,2.7468480877743624,1.9968496153518402,230
Yendi,15.324978631451764,6.883335838604275,4.000727828180416,4.297490986788924,16.298696366642577,9.553232330270813,113
Zabzugu,0.1496190789937152,0.2443184599513168,0.1939211776880189,0.5821994459677118,1.2601374407951136,0.22833056051559789,259
Biakoye,10.88578522720274,6.369981628705629,0.4015093197825906,0.5868041692518046,20.26007925915656,7.031714859543594,148
Jasikan,37.94175069651226,9.395757271507607,0.451014574320568,7.204718073542315,23.24695147334797,16.391398193023868,66
Kadjebi,26.403844963370027,17.421012785736995,4.23011581954371,0.4780873676559093,49.40307329605722,18.399448471654104,58
Krachi East,1.643336832144675,1.4396222176281588,0.9051898406880068,0.2565718724034875,22.44121137625395,4.24328269647208,203
Krachi Nchumuru,10.933892089059343,8.520720841818601,4.418797113026397,8.752777308818445,27.128540303981087,12.161327596517495,90
Krachi West,15.926667673532338,1.9452209539125065,2.047460011865644,0.8161423022707632,30.867616554057253,9.355990034480774,115
Nkwanta North,11.407047485561066,10.90670998660574,0.2386689865442065,4.993852442430262,3.878007956674186,6.906844449237588,151
Nkwanta South,23.986505492275885,10.083992146064508,0.2444752834543953,2.5793388716818235,20.313881018684604,11.396673055138024,95
Bole,0.4251481337460587,0.5575608937981499,1.0916592881132368,0.0,2.2548700595878324,0.5402566233246462,257
Central Gonja,3.3441319040276607,1.19715432665801,0.0506915959147858,0.163199080141072,6.792988701121742,1.8627635277136316,234
East Gonja,1.0407137358327,0.0807371808463584,0.0557469642677926,0.0785124338861301,0.0,0.0,260
North East Gonja,1.283580670968623,0.9728064369191136,1.133105911168604,0.1304611507548022,1.918446074569312,0.8216148697150122,252
North Gonja,0.0223903932366977,0.0,3.801881814132306,0.0432116240820944,0.9230107698161272,0.7701034857759955,254
Sawla-Tuna-Kalba,2.867632714955309,0.7026473182215316,1.021095360726907,0.3267198419016955,11.027251812582394,2.6008247311936192,224
West Gonja,46.4355074764457,20.448401360078343,2.547151991104122,10.113926082206874,25.018603464106302,22.39796987052812,47
Bawku,31.073352898434493,10.012150581838377,0.575743528728106,6.488652251816193,23.66951131772549,14.842817620628479,71
Bawku West,2.9338097510654575,1.983856483565432,0.3339842171511443,0.9984519279552264,2.1136104994202216,1.5329576011242028,243
Binduri,11.597412418479164,0.95433634915817,0.7110065145821122,0.8198860155565041,1.6669975665938592,3.224332380553215,217
Bolga East,49.6601707420625,40.541266432990376,13.039347193240069,25.73007859572623,55.46624490256704,39.7666310345778,25
Bolgatanga,25.86571438962104,17.65127766133416,22.824770920970877,9.405679394086656,18.906913072310523,20.736731101240796,53
Bongo,13.16041552091874,3.4488809565545155,0.8735845147156273,3.710370302694315,3.933917314303207,5.439815063189107,186
Builsa North,11.899853899976176,1.4323192140692405,0.4274611613679364,0.4594912428995825,11.41556282464373,4.758461852867332,192
Builsa South,16.71685753916788,8.594625834844557,0.1439473550944557,0.1229750463998399,0.7737896325525856,5.527667835930994,184
Garu,2.6667373439891975,1.7934187722925783,2.328104673363514,1.14041655940783,1.97490191615396,1.9247817463476897,233
